activity_year,census_tract,group,applications,denials,originations,orig_dollars
2023,17031030900,Race not available,6,1,5,6915000.0
2023,17031030900,White (non-Hispanic),29,1,27,10015000.0
2023,17031031000,Asian,4,0,4,1650000.0
2023,17031031000,Latino/Hispanic,2,0,2,320000.0
2023,17031031000,Other / Joint,4,0,4,2160000.0
2023,17031031000,Race not available,14,0,14,7990000.0
2023,17031031000,White (non-Hispanic),32,6,26,8720000.0
2023,17031031100,Asian,2,0,2,420000.0
2023,17031031100,Latino/Hispanic,3,1,2,640000.0
2023,17031031100,Other / Joint,1,0,1,595000.0
2023,17031031100,Race not available,16,2,14,10090000.0
2023,17031031100,White (non-Hispanic),44,3,40,13990000.0
2023,17031031200,Asian,6,1,5,1025000.0
2023,17031031200,Black,3,2,1,665000.0
2023,17031031200,Latino/Hispanic,8,1,7,1855000.0
2023,17031031200,Other / Joint,2,0,2,700000.0
2023,17031031200,Race not available,11,2,8,5400000.0
2023,17031031200,White (non-Hispanic),36,6,30,10280000.0
2023,17031031300,Asian,8,5,3,425000.0
2023,17031031300,Black,15,7,7,965000.0
2023,17031031300,Latino/Hispanic,29,7,20,2060000.0
2023,17031031300,Other / Joint,1,0,1,135000.0
2023,17031031300,Race not available,18,2,15,22285000.0
2023,17031031300,White (non-Hispanic),73,9,62,11120000.0
2023,17031031400,Asian,14,7,6,910000.0
2023,17031031400,Black,12,7,5,1345000.0
2023,17031031400,Latino/Hispanic,8,3,5,1195000.0
2023,17031031400,Other / Joint,2,0,2,560000.0
2023,17031031400,Race not available,21,5,16,10500000.0
2023,17031031400,White (non-Hispanic),94,30,58,15100000.0
2023,17031031501,Asian,2,0,2,440000.0
2023,17031031501,Latino/Hispanic,2,1,1,235000.0
2023,17031031501,Other / Joint,2,0,2,610000.0
2023,17031031501,Race not available,5,0,4,1010000.0
2023,17031031501,White (non-Hispanic),24,4,20,5010000.0
2023,17031031502,Asian,7,1,6,1180000.0
2023,17031031502,Black,1,1,0,0.0
2023,17031031502,Latino/Hispanic,1,0,1,265000.0
2023,17031031502,Race not available,8,1,6,90750000.0
2023,17031031502,White (non-Hispanic),18,4,14,3860000.0
2023,17031031700,Asian,11,0,11,3635000.0
2023,17031031700,Black,3,3,0,0.0
2023,17031031700,Latino/Hispanic,7,1,6,1620000.0
2023,17031031700,Other / Joint,4,0,4,2000000.0
2023,17031031700,Race not available,15,2,12,5140000.0
2023,17031031700,White (non-Hispanic),61,7,53,14515000.0
2023,17031031800,Asian,2,0,2,460000.0
2023,17031031800,Latino/Hispanic,2,0,2,360000.0
2023,17031031800,Other / Joint,6,2,4,1000000.0
2023,17031031800,Race not available,9,1,7,12705000.0
2023,17031031800,White (non-Hispanic),22,2,20,6450000.0
2023,17031031900,Asian,1,0,1,695000.0
2023,17031031900,Black,1,1,0,0.0
2023,17031031900,Latino/Hispanic,1,0,1,725000.0
2023,17031031900,Other / Joint,3,0,3,955000.0
2023,17031031900,Race not available,8,0,8,3820000.0
2023,17031031900,White (non-Hispanic),34,7,27,11955000.0
2023,17031032100,Asian,11,1,10,2480000.0
2023,17031032100,Black,4,2,2,220000.0
2023,17031032100,Latino/Hispanic,4,1,3,615000.0
2023,17031032100,Other / Joint,4,0,4,1200000.0
2023,17031032100,Race not available,14,2,11,5775000.0
2023,17031032100,White (non-Hispanic),69,11,55,15875000.0
2023,17031040100,Asian,3,0,3,615000.0
2023,17031040100,Latino/Hispanic,6,2,3,645000.0
2023,17031040100,Other / Joint,3,1,2,1600000.0
2023,17031040100,Race not available,9,2,6,10510000.0
2023,17031040100,White (non-Hispanic),34,6,27,11555000.0
2023,17031040201,Asian,10,0,10,4030000.0
2023,17031040201,Latino/Hispanic,9,7,2,350000.0
2023,17031040201,Other / Joint,3,0,3,1385000.0
2023,17031040201,Race not available,9,2,7,3295000.0
2023,17031040201,White (non-Hispanic),52,7,44,19320000.0
2023,17031040202,Asian,21,3,18,3850000.0
2023,17031040202,Black,3,1,2,400000.0
2023,17031040202,Latino/Hispanic,9,4,5,1025000.0
2023,17031040202,Other / Joint,5,1,4,1420000.0
2023,17031040202,Race not available,16,1,15,8565000.0
2023,17031040202,White (non-Hispanic),32,14,17,3335000.0
2023,17031040300,Asian,7,3,4,1210000.0
2023,17031040300,Latino/Hispanic,3,2,1,185000.0
2023,17031040300,Other / Joint,3,1,2,1310000.0
2023,17031040300,Race not available,4,0,3,705000.0
2023,17031040300,White (non-Hispanic),34,8,25,7705000.0
2023,17031040401,Asian,4,1,3,965000.0
2023,17031040401,Black,2,1,1,1795000.0
2023,17031040401,Latino/Hispanic,4,1,3,655000.0
2023,17031040401,Other / Joint,1,0,1,615000.0
2023,17031040401,Race not available,13,2,10,6390000.0
2023,17031040401,White (non-Hispanic),46,5,38,14850000.0
2023,17031040402,Asian,4,0,4,1380000.0
2023,17031040402,Latino/Hispanic,4,1,3,1065000.0
2023,17031040402,Other / Joint,4,0,4,2880000.0
2023,17031040402,Race not available,8,2,5,2915000.0
2023,17031040402,White (non-Hispanic),48,5,42,16690000.0
2023,17031040600,Asian,1,0,1,1455000.0
2023,17031040600,Latino/Hispanic,1,0,1,765000.0
2023,17031040600,Other / Joint,3,0,3,1695000.0
2023,17031040600,Race not available,17,0,16,33290000.0
2023,17031040600,White (non-Hispanic),18,5,13,7945000.0
2023,17031040700,Asian,3,1,2,560000.0
2023,17031040700,Black,1,0,1,395000.0
2023,17031040700,Latino/Hispanic,1,0,1,205000.0
2023,17031040700,Other / Joint,2,0,2,710000.0
2023,17031040700,Race not available,10,1,9,6415000.0
2023,17031040700,White (non-Hispanic),37,10,26,9950000.0
2023,17031040800,Asian,2,0,1,715000.0
2023,17031040800,Latino/Hispanic,1,1,0,0.0
2023,17031040800,Other / Joint,1,0,1,485000.0
2023,17031040800,Race not available,5,2,3,3125000.0
2023,17031040800,White (non-Hispanic),11,0,11,3935000.0
2023,17031040900,Asian,1,0,1,175000.0
2023,17031040900,Latino/Hispanic,1,1,0,0.0
2023,17031040900,Other / Joint,2,0,2,2290000.0
2023,17031040900,Race not available,3,0,3,4995000.0
2023,17031040900,White (non-Hispanic),13,2,11,6275000.0
2023,17031050100,Asian,2,0,2,2210000.0
2023,17031050100,Other / Joint,1,0,1,1805000.0
2023,17031050100,Race not available,15,0,15,14925000.0
2023,17031050100,White (non-Hispanic),31,9,21,10525000.0
2023,17031050200,Asian,3,1,2,1640000.0
2023,17031050200,Black,1,0,1,645000.0
2023,17031050200,Latino/Hispanic,2,1,1,35000.0
2023,17031050200,Race not available,14,0,14,12620000.0
2023,17031050200,White (non-Hispanic),50,2,46,22010000.0
2023,17031050300,Asian,6,0,6,1840000.0
2023,17031050300,Latino/Hispanic,5,0,5,1865000.0
2023,17031050300,Other / Joint,3,0,3,1725000.0
2023,17031050300,Race not available,5,2,3,2095000.0
2023,17031050300,White (non-Hispanic),35,3,31,18345000.0
2023,17031050500,Asian,1,0,1,1645000.0
2023,17031050500,Black,1,0,1,165000.0
2023,17031050500,Latino/Hispanic,4,0,3,1095000.0
2023,17031050500,Other / Joint,2,0,2,1260000.0
2023,17031050500,Race not available,20,4,14,11110000.0
2023,17031050500,White (non-Hispanic),76,4,69,45475000.0
2023,17031050600,Asian,7,1,6,3230000.0
2023,17031050600,Latino/Hispanic,3,1,2,870000.0
2023,17031050600,Other / Joint,1,0,1,505000.0
2023,17031050600,Race not available,13,0,13,11395000.0
2023,17031050600,White (non-Hispanic),45,7,38,17850000.0
2023,17031050700,Asian,2,1,1,475000.0
2023,17031050700,Latino/Hispanic,2,0,2,400000.0
2023,17031050700,Other / Joint,2,0,2,1070000.0
2023,17031050700,Race not available,8,1,7,6975000.0
2023,17031050700,White (non-Hispanic),36,6,29,9215000.0
2023,17031050800,Latino/Hispanic,2,0,2,1740000.0
2023,17031050800,Race not available,11,1,10,8800000.0
2023,17031050800,White (non-Hispanic),18,1,16,9890000.0
2023,17031050900,Asian,1,0,1,115000.0
2023,17031050900,Latino/Hispanic,2,0,2,1080000.0
2023,17031050900,Race not available,3,1,2,800000.0
2023,17031050900,White (non-Hispanic),21,2,19,11585000.0
2023,17031051000,Asian,3,0,2,1290000.0
2023,17031051000,Other / Joint,4,1,3,1955000.0
2023,17031051000,Race not available,5,0,5,5665000.0
2023,17031051000,White (non-Hispanic),27,2,25,13385000.0
2023,17031051100,Asian,3,1,2,680000.0
2023,17031051100,Latino/Hispanic,4,1,3,1375000.0
2023,17031051100,Race not available,2,0,2,1940000.0
2023,17031051100,White (non-Hispanic),31,5,24,16100000.0
2023,17031051200,Other / Joint,2,0,1,545000.0
2023,17031051200,Race not available,6,1,5,2905000.0
2023,17031051200,White (non-Hispanic),28,4,24,13890000.0
2023,17031051300,Asian,5,1,4,820000.0
2023,17031051300,Black,2,2,0,0.0
2023,17031051300,Latino/Hispanic,3,1,2,920000.0
2023,17031051300,Other / Joint,4,0,4,1860000.0
2023,17031051300,Race not available,13,2,10,8560000.0
2023,17031051300,White (non-Hispanic),66,8,57,27645000.0
2023,17031051400,Asian,8,3,4,1470000.0
2023,17031051400,Black,1,0,1,295000.0
2023,17031051400,Latino/Hispanic,2,0,1,245000.0
2023,17031051400,Other / Joint,5,1,4,2260000.0
2023,17031051400,Race not available,6,0,6,3590000.0
2023,17031051400,White (non-Hispanic),32,2,30,16090000.0
2023,17031060100,Asian,2,0,2,430000.0
2023,17031060100,Black,3,0,2,830000.0
2023,17031060100,Other / Joint,4,0,4,2980000.0
2023,17031060100,Race not available,21,2,19,23025000.0
2023,17031060100,White (non-Hispanic),42,2,40,16720000.0
2023,17031060200,Asian,3,0,3,795000.0
2023,17031060200,Latino/Hispanic,1,0,1,305000.0
2023,17031060200,Race not available,2,0,2,1410000.0
2023,17031060200,White (non-Hispanic),23,2,21,10755000.0
2023,17031060300,Latino/Hispanic,1,0,1,245000.0
2023,17031060300,Other / Joint,1,0,1,545000.0
2023,17031060300,Race not available,18,2,14,11860000.0
2023,17031060300,White (non-Hispanic),41,0,40,20770000.0
2023,17031060400,Asian,4,1,3,1005000.0
2023,17031060400,Other / Joint,2,0,2,1310000.0
2023,17031060400,Race not available,14,3,11,9985000.0
2023,17031060400,White (non-Hispanic),53,6,46,27240000.0
2023,17031060500,Asian,1,0,1,1205000.0
2023,17031060500,Other / Joint,2,0,2,1430000.0
2023,17031060500,Race not available,2,1,1,495000.0
2023,17031060500,White (non-Hispanic),7,0,7,3365000.0
2023,17031060800,Asian,17,5,12,1800000.0
2023,17031060800,Black,13,3,9,1645000.0
2023,17031060800,Latino/Hispanic,19,5,13,1785000.0
2023,17031060800,Other / Joint,2,0,2,550000.0
2023,17031060800,Race not available,21,4,16,15460000.0
2023,17031060800,White (non-Hispanic),72,10,62,11440000.0
2023,17031060900,Asian,15,1,13,2585000.0
2023,17031060900,Black,6,3,3,515000.0
2023,17031060900,Latino/Hispanic,16,3,13,2545000.0
2023,17031060900,Other / Joint,2,0,2,320000.0
2023,17031060900,Race not available,28,7,21,29585000.0
2023,17031060900,White (non-Hispanic),91,10,80,19670000.0
2023,17031061000,Asian,3,1,2,1440000.0
2023,17031061000,Black,1,0,1,685000.0
2023,17031061000,Latino/Hispanic,1,0,1,195000.0
2023,17031061000,Race not available,5,0,5,3125000.0
2023,17031061000,White (non-Hispanic),29,0,27,13885000.0
2023,17031061100,Latino/Hispanic,3,1,2,350000.0
2023,17031061100,Race not available,5,0,5,8795000.0
2023,17031061100,White (non-Hispanic),5,0,5,2375000.0
2023,17031061200,Other / Joint,2,0,1,555000.0
2023,17031061200,Race not available,6,0,5,6325000.0
2023,17031061200,White (non-Hispanic),10,0,10,3950000.0
2023,17031061500,Asian,1,1,0,0.0
2023,17031061500,Other / Joint,1,0,1,575000.0
2023,17031061500,Race not available,3,0,3,2565000.0
2023,17031061500,White (non-Hispanic),18,3,14,9330000.0
2023,17031061800,Asian,1,0,1,685000.0
2023,17031061800,White (non-Hispanic),8,0,8,3330000.0
2023,17031061901,Asian,2,0,2,500000.0
2023,17031061901,Black,1,0,1,1155000.0
2023,17031061901,Latino/Hispanic,12,2,10,1630000.0
2023,17031061901,Other / Joint,4,0,4,2900000.0
2023,17031061901,Race not available,9,1,7,5955000.0
2023,17031061901,White (non-Hispanic),49,2,46,13710000.0
2023,17031061902,Asian,3,0,3,475000.0
2023,17031061902,Black,3,0,3,515000.0
2023,17031061902,Latino/Hispanic,5,0,5,1115000.0
2023,17031061902,Race not available,9,2,7,8755000.0
2023,17031061902,White (non-Hispanic),39,10,29,7535000.0
2023,17031062000,Asian,3,0,3,1025000.0
2023,17031062000,Latino/Hispanic,1,0,1,455000.0
2023,17031062000,Other / Joint,1,0,1,755000.0
2023,17031062000,Race not available,11,0,11,14445000.0
2023,17031062000,White (non-Hispanic),29,3,25,11335000.0
2023,17031062100,Asian,3,0,3,805000.0
2023,17031062100,Latino/Hispanic,3,0,3,805000.0
2023,17031062100,Other / Joint,1,0,1,495000.0
2023,17031062100,Race not available,20,0,18,72200000.0
2023,17031062100,White (non-Hispanic),43,4,37,15375000.0
2023,17031062200,Asian,8,1,7,3575000.0
2023,17031062200,Latino/Hispanic,2,0,2,870000.0
2023,17031062200,Other / Joint,1,0,1,695000.0
2023,17031062200,Race not available,14,0,14,10210000.0
2023,17031062200,White (non-Hispanic),53,2,48,22170000.0
2023,17031062300,Asian,1,0,1,345000.0
2023,17031062300,Black,1,0,1,215000.0
2023,17031062300,Latino/Hispanic,1,0,1,1935000.0
2023,17031062300,Other / Joint,3,0,3,2615000.0
2023,17031062300,Race not available,12,2,10,6700000.0
2023,17031062300,White (non-Hispanic),22,2,20,15710000.0
2023,17031062400,Asian,2,0,2,950000.0
2023,17031062400,Latino/Hispanic,1,0,1,325000.0
2023,17031062400,Other / Joint,4,0,4,2770000.0
2023,17031062400,Race not available,9,3,6,6520000.0
2023,17031062400,White (non-Hispanic),32,2,28,16970000.0
2023,17031062500,Asian,2,1,1,195000.0
2023,17031062500,Latino/Hispanic,1,0,1,465000.0
2023,17031062500,Other / Joint,4,1,3,2695000.0
2023,17031062500,Race not available,5,0,5,3365000.0
2023,17031062500,White (non-Hispanic),34,3,31,12585000.0
2023,17031062600,Asian,7,1,6,3950000.0
2023,17031062600,Latino/Hispanic,2,0,1,105000.0
2023,17031062600,Other / Joint,1,0,1,725000.0
2023,17031062600,Race not available,7,1,6,5230000.0
2023,17031062600,White (non-Hispanic),37,4,31,19795000.0
2023,17031062700,Asian,6,1,5,2825000.0
2023,17031062700,Black,1,0,1,545000.0
2023,17031062700,Latino/Hispanic,3,2,1,375000.0
2023,17031062700,Other / Joint,1,0,1,1325000.0
2023,17031062700,Race not available,10,0,10,8310000.0
2023,17031062700,White (non-Hispanic),38,3,35,26675000.0
2023,17031062800,Asian,9,1,7,5045000.0
2023,17031062800,Latino/Hispanic,1,0,1,515000.0
2023,17031062800,Other / Joint,6,0,6,4370000.0
2023,17031062800,Race not available,16,0,16,9480000.0
2023,17031062800,White (non-Hispanic),54,2,52,27470000.0
2023,17031062900,Asian,4,0,3,1715000.0
2023,17031062900,Black,1,1,0,0.0
2023,17031062900,Latino/Hispanic,3,1,2,1210000.0
2023,17031062900,Other / Joint,2,0,1,885000.0
2023,17031062900,Race not available,12,2,10,8730000.0
2023,17031062900,White (non-Hispanic),68,7,57,27995000.0
2023,17031063000,Asian,2,1,1,475000.0
2023,17031063000,Latino/Hispanic,8,5,3,845000.0
2023,17031063000,Other / Joint,2,2,0,0.0
2023,17031063000,Race not available,12,0,12,13240000.0
2023,17031063000,White (non-Hispanic),30,3,27,11925000.0
2023,17031063100,Asian,4,1,2,1220000.0
2023,17031063100,Black,1,0,1,205000.0
2023,17031063100,Latino/Hispanic,1,0,0,0.0
2023,17031063100,Other / Joint,1,0,1,375000.0
2023,17031063100,Race not available,16,1,15,26295000.0
2023,17031063100,White (non-Hispanic),17,1,15,6265000.0
2023,17031063200,Asian,5,0,5,1505000.0
2023,17031063200,Latino/Hispanic,4,1,3,715000.0
2023,17031063200,Other / Joint,1,0,1,465000.0
2023,17031063200,Race not available,18,3,15,6425000.0
2023,17031063200,White (non-Hispanic),83,19,62,15650000.0
2023,17031063301,Asian,1,0,1,95000.0
2023,17031063301,Latino/Hispanic,2,0,2,260000.0
2023,17031063301,Race not available,3,0,3,14445000.0
2023,17031063301,White (non-Hispanic),17,0,17,5995000.0
2023,17031063302,Asian,8,1,7,1975000.0
2023,17031063302,Black,1,0,1,325000.0
2023,17031063302,Latino/Hispanic,4,1,3,645000.0
2023,17031063302,Other / Joint,2,0,2,1620000.0
2023,17031063302,Race not available,15,4,11,2855000.0
2023,17031063302,White (non-Hispanic),35,4,31,9565000.0
2023,17031063303,Asian,4,1,3,705000.0
2023,17031063303,Latino/Hispanic,3,0,2,160000.0
2023,17031063303,Race not available,2,0,2,630000.0
2023,17031063303,White (non-Hispanic),18,0,17,4055000.0
2023,17031063400,Asian,2,0,2,450000.0
2023,17031063400,Latino/Hispanic,1,0,1,495000.0
2023,17031063400,Other / Joint,1,0,1,515000.0
2023,17031063400,Race not available,8,0,8,6870000.0
2023,17031063400,White (non-Hispanic),22,1,19,7365000.0
2023,17031070101,Asian,12,7,5,1665000.0
2023,17031070101,Latino/Hispanic,5,1,4,850000.0
2023,17031070101,Race not available,10,3,7,1955000.0
2023,17031070101,White (non-Hispanic),30,8,21,7585000.0
2023,17031070102,Asian,11,1,10,3520000.0
2023,17031070102,Latino/Hispanic,6,1,4,1140000.0
2023,17031070102,Other / Joint,1,0,1,175000.0
2023,17031070102,Race not available,13,1,12,17610000.0
2023,17031070102,White (non-Hispanic),40,5,34,16120000.0
2023,17031070103,Race not available,6,3,3,8545000.0
2023,17031070103,White (non-Hispanic),7,0,7,3265000.0
2023,17031070200,Asian,7,0,7,6175000.0
2023,17031070200,Latino/Hispanic,1,0,1,85000.0
2023,17031070200,Other / Joint,3,0,3,3135000.0
2023,17031070200,Race not available,15,0,15,23085000.0
2023,17031070200,White (non-Hispanic),35,2,33,20385000.0
2023,17031070300,Asian,5,0,3,2575000.0
2023,17031070300,Latino/Hispanic,5,0,5,1485000.0
2023,17031070300,Other / Joint,2,0,2,3140000.0
2023,17031070300,Race not available,14,0,14,14050000.0
2023,17031070300,White (non-Hispanic),60,7,51,27365000.0
2023,17031070400,Black,1,0,1,465000.0
2023,17031070400,Latino/Hispanic,2,0,2,1060000.0
2023,17031070400,Other / Joint,2,0,2,1930000.0
2023,17031070400,Race not available,8,3,5,3295000.0
2023,17031070400,White (non-Hispanic),58,6,52,33880000.0
2023,17031070500,Asian,3,0,3,1475000.0
2023,17031070500,Black,1,0,1,105000.0
2023,17031070500,Latino/Hispanic,2,0,2,2080000.0
2023,17031070500,Other / Joint,5,0,5,2285000.0
2023,17031070500,Race not available,19,1,18,16440000.0
2023,17031070500,White (non-Hispanic),50,2,47,30695000.0
2023,17031070600,Asian,14,0,14,8190000.0
2023,17031070600,Black,3,1,2,2020000.0
2023,17031070600,Latino/Hispanic,4,2,1,735000.0
2023,17031070600,Other / Joint,4,1,3,2335000.0
2023,17031070600,Race not available,19,4,14,8730000.0
2023,17031070600,White (non-Hispanic),64,5,55,31415000.0
2023,17031070700,Asian,18,2,15,6315000.0
2023,17031070700,Black,1,1,0,0.0
2023,17031070700,Latino/Hispanic,6,1,5,2195000.0
2023,17031070700,Other / Joint,7,1,6,2560000.0
2023,17031070700,Race not available,11,0,11,10035000.0
2023,17031070700,White (non-Hispanic),49,9,37,17135000.0
2023,17031071000,Asian,3,0,2,2450000.0
2023,17031071000,Other / Joint,3,0,3,5035000.0
2023,17031071000,Race not available,8,0,8,7770000.0
2023,17031071000,White (non-Hispanic),41,3,35,21705000.0
2023,17031071100,Asian,3,0,3,5595000.0
2023,17031071100,Race not available,17,2,14,17960000.0
2023,17031071100,White (non-Hispanic),24,5,19,14075000.0
2023,17031071200,Asian,4,0,4,3010000.0
2023,17031071200,Latino/Hispanic,1,0,1,1605000.0
2023,17031071200,Other / Joint,1,0,1,1205000.0
2023,17031071200,Race not available,8,0,8,11340000.0
2023,17031071200,White (non-Hispanic),24,1,22,11190000.0
2023,17031071300,Asian,4,0,4,2080000.0
2023,17031071300,Latino/Hispanic,1,0,1,645000.0
2023,17031071300,Other / Joint,1,0,1,55000.0
2023,17031071300,Race not available,20,4,15,42585000.0
2023,17031071300,White (non-Hispanic),47,6,41,29475000.0
2023,17031071400,Asian,5,2,3,295000.0
2023,17031071400,Black,2,0,2,430000.0
2023,17031071400,Latino/Hispanic,7,0,7,1835000.0
2023,17031071400,Other / Joint,1,0,1,325000.0
2023,17031071400,Race not available,11,2,9,16875000.0
2023,17031071400,White (non-Hispanic),61,9,49,14715000.0
2023,17031071500,Asian,11,5,6,3140000.0
2023,17031071500,Latino/Hispanic,9,1,8,1320000.0
2023,17031071500,Other / Joint,2,0,2,1240000.0
2023,17031071500,Race not available,24,3,21,22135000.0
2023,17031071500,White (non-Hispanic),70,4,63,21075000.0
2023,17031071600,Asian,6,2,4,5140000.0
2023,17031071600,Black,1,0,1,2885000.0
2023,17031071600,Latino/Hispanic,3,0,3,1155000.0
2023,17031071600,Other / Joint,3,1,2,1470000.0
2023,17031071600,Race not available,15,3,11,8555000.0
2023,17031071600,White (non-Hispanic),21,5,16,11120000.0
2023,17031071700,Asian,2,0,2,310000.0
2023,17031071700,Black,1,1,0,0.0
2023,17031071700,Latino/Hispanic,2,0,2,780000.0
2023,17031071700,Race not available,5,0,5,3525000.0
2023,17031071700,White (non-Hispanic),19,2,16,11720000.0
2023,17031071800,Asian,4,2,2,1650000.0
2023,17031071800,Black,1,1,0,0.0
2023,17031071800,Latino/Hispanic,2,0,2,3700000.0
2023,17031071800,Other / Joint,3,1,2,980000.0
2023,17031071800,Race not available,15,1,13,12635000.0
